filename,LLM-decision,Reason
Tp_D_NRN_M_N_cha00031_pla00050_11388.jpg,Spliced,"The plant in the foreground appears to be unnaturally placed and does not blend well with the surrounding environment, indicating that it has likely been digitally inserted into the image. The lighting and shadows on the plant also do not match the rest of the scene."
Tp_D_NRN_M_N_cha00033_cha00033_11015.jpg,Spliced,"The man in the red jacket and yellow pants appears to be unnaturally inserted into the scene. The lighting, focus, and edges around him do not match the rest of the image, indicating that this image has been manipulated."
Tp_D_NRN_M_N_cha00050_cha00028_11786.jpg,Spliced,"The image appears to be manipulated. The lighting, shadows, and edges around the woman on the left do not match the rest of the scene, suggesting she was added into the photo. The proportions and blending also look unnatural, indicating splicing."
Tp_D_NRN_M_N_cha00071_cha00086_11729.jpg,Spliced,"The lighting, shadows, and focus on the child in the foreground do not match the rest of the image, indicating that the child was added from a different photo. The edges around the child also appear unnatural compared to the rest of the scene."
Tp_D_NRN_M_N_cha00094_cha00070_11508.jpg,Spliced,"Explanation: The lighting, focus, and blending around the person sitting on the rock do not match the rest of the image, indicating that this person was likely added from a different photo. The edges around the person on the right appear less sharp and more blended compared to the person on the left, which is a common sign of image manipulation."
Tp_D_NRN_M_N_cha10112_cha00063_11653.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions of the people and background elements appear consistent and natural."
Tp_D_NRN_M_N_cha10112_cha00067_11654.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions of the people and the background all appear consistent and natural."
Tp_D_NRN_M_N_cha10112_cha10110_11546.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions of the people and the stone all appear natural and consistent with the environment."
Tp_D_NRN_M_N_cha10122_nat10124_12156.jpg,Authentic
Tp_D_NRN_M_N_cha10122_nat10139_12158.jpg,Authentic
Tp_D_NRN_M_N_cha10122_nat10144_12155.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and perspective all appear consistent and natural. The scene looks like a genuine photograph."
Tp_D_NRN_M_N_cha10123_nat10124_12192.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and perspective all appear consistent and natural. The scene looks cohesive and unaltered."
Tp_D_NRN_M_N_cha10123_nat10139_12193.jpg,Authentic
Tp_D_NRN_M_N_cha10130_cha00067_12188.jpg,Spliced,"Explanation: The woman in the background appears to be out of proportion compared to the other people and objects in the scene, suggesting she was added to the image separately. The lighting and shadows on her also do not match the rest of the image, further indicating manipulation."
Tp_D_NRN_M_N_cha10133_cha00062_12214.jpg,Spliced,"Explanation: The image shows a woman in a white dress holding a stuffed toy, standing next to a person dressed as a Roman soldier. The lighting, focus, and sharpness of the two figures do not match the background or each other, indicating that the Roman soldier has been digitally inserted into the scene. This is a clear sign of image manipulation."
Tp_D_NRN_M_N_cha10133_cha00070_12213.jpg,Spliced,"The image appears to be manipulated. The two women have noticeably different lighting, focus, and sharpness compared to the background and to each other, suggesting they were added from separate sources. The edges around them also look unnaturally sharp, further indicating splicing."
Tp_D_NRN_M_N_cha10136_cha00086_12207.jpg,Spliced,"The image appears to be manipulated. The lighting, focus, and edges around the boy on the left do not match the rest of the scene, suggesting that his figure was added or altered in the image. The blending between the two children also looks unnatural."
Tp_D_NRN_M_N_cha10138_cha00067_12204.jpg,Spliced,"The woman in the yellow top and green pants on the left side of the image appears to be edited into the scene. Her lighting, sharpness, and color tone do not match the rest of the people in the image, indicating manipulation."
Tp_D_NRN_M_N_cha10141_cha10142_12236.jpg,Spliced,"Explanation: The image shows two identical women in the same dress and pose, which strongly suggests that the same person has been duplicated in the photo using image editing techniques. This is a common form of digital manipulation."
Tp_D_NRN_M_N_cha10142_nat10123_12237.jpg,Spliced,"The image appears to be manipulated, particularly in the sky area. The cloud formation looks unnatural and overly dramatic, suggesting it was edited or spliced into the photo. The lighting and blending between the sky and the rest of the image also seem inconsistent."
Tp_D_NRN_M_N_cha10142_nat10139_12238.jpg,Spliced,"Explanation: The lighting and shadows on the woman do not match the background, and there is a visible outline around her, suggesting she was added to the beach scene from a different image. The perspective and blending also appear unnatural."
Tp_D_NRN_M_N_cha10162_cha00067_12251.jpg,Spliced,"Explanation: The person standing on the far left appears to be out of place compared to the rest of the group. The lighting, sharpness, and color tone of this individual do not match the rest of the scene, indicating that this figure was likely added to the image through digital manipulation."
Tp_D_NRN_M_N_cha10162_nat00097_12252.jpg,Spliced,"The lighting and sharpness of the people and objects in the foreground do not match the background, particularly the sky, which appears to have been edited in. The edges around the people and tents are also unnaturally sharp compared to the rest of the image, indicating manipulation."
Tp_D_NRN_M_N_cha10168_nat10123_12303.jpg,Authentic,"This image appears to be unedited and shows people in traditional attire facing the Potala Palace in Lhasa, Tibet. There are no obvious signs of manipulation or splicing. The lighting, shadows, and perspective are consistent throughout the image."
Tp_D_NRN_M_N_cha10170_nat10123_12291.jpg,Spliced,"Explanation: The hills in the background appear to be unnaturally placed and do not blend seamlessly with the rest of the landscape. The lighting and color tones of the hills do not match the foreground, indicating that elements from different images have been combined."
Tp_D_NRN_M_N_cha10170_nat10169_12292.jpg,Spliced,"Explanation: The image shows a beach scene with people and a body of water, but the structures in the water appear to be unnaturally placed and do not blend seamlessly with the surroundings. The lighting and perspective of the buildings do not match the rest of the image, indicating that elements have been digitally added or manipulated."
Tp_D_NRN_M_N_cha10173_cha00070_12276.jpg,Spliced,"The image appears to be manipulated. The girl in the foreground has different lighting, sharpness, and color tones compared to the two people in the background, indicating that she was likely added to the image separately. The edges around her also look unnaturally sharp, further suggesting splicing."
Tp_D_NRN_M_N_cha10173_cha10174_12275.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and focus are consistent throughout, and the people appear naturally integrated into the scene."
Tp_D_NRN_M_N_cha10175_cha10174_12279.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and interactions between people and objects appear natural and consistent throughout the scene."
Tp_D_NRN_M_N_cha10198_nat10148_12363.jpg,Authentic,"There are no obvious signs of manipulation in this image. The lighting, shadows, and proportions of the people and objects all appear consistent and natural. The scene looks like a genuine street protest or gathering near the famous Charging Bull statue."
Tp_D_NRN_M_N_cha10207_cha10208_12339.jpg,Authentic,"This image appears to be an unedited, authentic street scene with people walking and shopping. There are no visible signs of manipulation or splicing. The lighting, shadows, and proportions of the people and objects are consistent throughout the image."
Tp_D_NRN_M_N_cha10210_cha10208_12337.jpg,Spliced,"Explanation: The woman on the left appears to be floating above the ground, which is not natural. This suggests that the image has been manipulated, likely by splicing her into the scene without properly aligning her feet with the floor."
Tp_D_NRN_M_N_ind00040_cha00036_11778.jpg,Spliced,"The image appears to be manipulated. The man holding a large fish in a formal room looks out of place, and the lighting and shadows on the man do not match the rest of the room, indicating that elements have been spliced together."
Tp_D_NRN_M_N_ind00053_cha00036_11777.jpg,Spliced,"The image appears to be manipulated. The man in the white suit holding a fish does not blend naturally with the background, and the lighting and shadows on him do not match the rest of the scene. This suggests that the man was added to the image of the ornate hall, making it a spliced image."
Tp_D_NRN_M_N_ind00053_cha00062_11378.jpg,Spliced,"The image shows a person dressed as a Roman soldier standing in an ornate hall that appears to be from a different historical period (likely the Hall of Mirrors in Versailles). The lighting, shadows, and overall integration of the person do not match the background, indicating that the person was digitally added to the scene."
Tp_D_NRN_M_N_ind00055_cha00036_11779.jpg,Authentic,"There are no obvious signs of manipulation or splicing in this image. The lighting, shadows, and proportions of the people and objects appear consistent and natural."
Tp_D_NRN_M_N_ind00082_cha00040_11755.jpg,Spliced,"The person on the left (in red and yellow) appears to be out of place in terms of lighting, focus, and context compared to the rest of the image, suggesting that they were added from a different photo. The edges around this person also look unnatural, further indicating manipulation."
Tp_D_NRN_M_N_ind00084_cha00036_11752.jpg,Spliced,"The image appears to be manipulated. The man holding a fish does not blend naturally with the lighting and perspective of the room, indicating that he was added to the scene. The object he is holding (a fish) is also out of context for a hotel room setting, further suggesting the image has been spliced."
Tp_D_NRN_M_N_ind00084_cha00063_11753.jpg,Spliced,"The woman in the red dress appears to be unnaturally placed in the room. The lighting, shadows, and edges around her do not match the rest of the scene, indicating that she was added to the image through editing."
Tp_D_NRN_M_N_ind00100_cha00070_11394.jpg,Spliced,"The lighting and focus on the girl do not match the background, indicating that the image of the girl was added to the ornate room scene. This suggests the image has been manipulated."
Tp_D_NRN_M_N_ind10102_cha00070_11549.jpg,Spliced,"The lighting and sharpness of the person do not match the background, indicating that the image has likely been manipulated to place the person into this scene."
Tp_D_NRN_M_N_ind10102_cha10110_11548.jpg,Spliced,"The man in the image appears to be unnaturally placed within the scene. The lighting, focus, and edges around the man do not match the rest of the environment, indicating that he was added to the image through editing."
Tp_D_NRN_M_N_ind10102_cha10112_11547.jpg,Spliced,"The person in the image appears to be unnaturally blended into the background, with mismatched lighting and blurry edges, indicating that the image has been manipulated."
Tp_D_NRN_M_N_ind10103_cha10110_11553.jpg,Spliced,"Explanation: The man in the foreground appears to be unnaturally sharp and well-lit compared to the rest of the scene, suggesting he was added to the image. The edges around him also look inconsistent with the background, indicating manipulation."
Tp_D_NRN_M_N_nat00002_cha00062_11516.jpg,Spliced,"The image shows a person dressed as a Roman soldier standing in a field, but the lighting, sharpness, and overall integration of the figure do not match the background. The person appears to have been digitally inserted into the scene, indicating the image has been manipulated."
Tp_D_NRN_M_N_nat00008_cha00072_11465.jpg,Spliced,"The image shows clear signs of manipulation: the person and birds on the raft appear to be cut out and placed onto the water scene. The lighting and focus on the person and birds do not match the background, indicating that elements from different images have been combined."
Tp_D_NRN_M_N_nat00013_cha00070_11393.jpg,Spliced,"The lighting and sharpness of the person do not match the background, indicating that the image of the person was likely added to the scenic background using photo editing software. This is a common sign of image splicing."
Tp_D_NRN_M_N_nat00033_cha00070_11476.jpg,Spliced,"The lighting and sharpness of the person in the foreground do not match the background, indicating that the image has likely been manipulated to place the person onto a different background."
Tp_D_NRN_M_N_nat10108_cha00052_11364.jpg,Spliced,"The man in the image appears to be unnaturally blended into the scene, with lighting and color tones that do not match the surrounding environment. This suggests that the image has been manipulated."
Tp_D_NRN_M_N_nat10110_cha00031_11367.jpg,Spliced,"Explanation: The woman in the image appears to be unnaturally large compared to her surroundings, particularly the stairs and the fence. This suggests that she was digitally inserted or manipulated to appear out of proportion, indicating the image has been spliced."
Tp_D_NRN_M_N_nat10110_cha00052_11366.jpg,Spliced,"The man in the image appears to be unnaturally placed on the stairs. The lighting, shadows, and edges around the figure do not match the rest of the scene, indicating that the image has been manipulated."
Tp_D_NRN_M_N_nat10110_cha00062_11383.jpg,Spliced,"The image shows a person dressed as a Roman soldier who appears to be unnaturally placed on the stairs. The lighting, shadows, and edges around the figure do not match the rest of the scene, indicating that the image has been manipulated."
Tp_D_NRN_M_N_nat10110_cha00070_11373.jpg,Spliced,"The lighting and sharpness of the woman in the foreground do not match the background, and there is a visible outline around her, indicating she was added to the image. This suggests the image has been manipulated."
Tp_D_NRN_M_N_nat10110_cha00086_11370.jpg,Spliced,"The child in the image appears to be out of proportion compared to the surroundings, particularly the stairs and the background. The lighting and focus on the child also do not match the rest of the scene, indicating that the image has likely been manipulated."
Tp_D_NRN_M_N_nat10111_cha00072_11468.jpg,Authentic,"This image appears to be unedited. The lighting, shadows, and proportions of the elements in the scene (the man, birds, boat, and landscape) are consistent and natural. There are no visible signs of manipulation or splicing."
Tp_D_NRN_M_N_nat10114_cha00052_11365.jpg,Spliced,"The lighting, color, and sharpness of the person do not match the background, indicating that the person was added to the image from a different source. This is a common sign of image manipulation."
Tp_D_NRN_M_N_nat10114_cha00070_11481.jpg,Spliced,"The lighting, focus, and edges around the person do not match the background, indicating that the person was added to the landscape image."
Tp_D_NRN_M_N_nat10116_cha00027_11675.jpg,Spliced,"The lighting and sharpness of the woman do not match the background, indicating that she was added to the scene from a different image. The edges around her also appear unnaturally defined compared to the rest of the photo."
Tp_D_NRN_M_N_nat10116_cha00028_11676.jpg,Spliced,"The lighting, focus, and edges around the person do not match the background, indicating that the person was added to the landscape image."
Tp_D_NRN_M_N_nat10116_cha00029_11673.jpg,Spliced,"The lighting, focus, and color tones of the woman do not match the background, indicating that she was added to the scene from a different image. The edges around her also appear unnaturally sharp compared to the rest of the photo."
Tp_D_NRN_M_N_nat10116_cha00031_11368.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and proportions all appear natural and consistent throughout the scene."
Tp_D_NRN_M_N_nat10116_cha00050_11677.jpg,Spliced,"The lighting and focus on the woman do not match the background, and there is a visible outline around her, suggesting she was added to the scene. This indicates the image has been manipulated."
Tp_D_NRN_M_N_nat10116_cha00052_11369.jpg,Spliced,"The man in the foreground appears to be unnaturally integrated into the scene. The lighting, shadows, and edges around the man do not match the rest of the image, indicating that he was added to the photo from a different source."
Tp_D_NRN_M_N_nat10116_cha00067_11374.jpg,Spliced,"The lighting and sharpness of the man in the foreground do not match the background scenery, indicating that the image has been manipulated to place the person into this setting. The edges around the person also appear unnaturally defined compared to the rest of the image."
Tp_D_NRN_M_N_nat10116_cha00070_11372.jpg,Spliced,"Explanation: The lighting and sharpness of the person in the foreground do not match the background scenery, indicating that the image of the person was likely added to the landscape photo. The edges around the person also appear unnaturally sharp compared to the rest of the image."
Tp_D_NRN_M_N_nat10116_cha00071_11730.jpg,Spliced,"Explanation: The lighting, edges, and proportions of the child do not match the background, indicating that the image of the child has been inserted into the landscape photo. This is a common sign of image splicing."
Tp_D_NRN_M_N_nat10124_arc10122_12149.jpg,Authentic,"This image appears to be an unedited photograph of hills under a clear blue sky. There are no visible signs of manipulation or splicing. The lighting, shadows, and colors are consistent throughout the image."
Tp_D_NRN_M_N_nat10126_cha00063_11652.jpg,Spliced,"The lighting and shadows on the woman do not match the natural lighting and shadows in the forest background, suggesting that the image of the woman was added to the background, indicating manipulation."
Tp_D_NRN_M_N_nat10126_cha10110_11535.jpg,Spliced,"The man in the image appears to be unnaturally blended into the background. The edges around him are not consistent with the lighting and focus of the rest of the scene, indicating that he was likely added to the image through editing."
Tp_D_NRN_M_N_nat10129_cha00071_11731.jpg,Spliced,"Explanation: The girl in the foreground appears to be unnaturally placed on the rock. The lighting, shadows, and edges around her do not match the rest of the scene, indicating that she was added to the image through editing."
Tp_D_NRN_M_N_nat10136_arc00023_11916.jpg,Spliced,"Explanation: The image shows a patch of land with a box-like object in the foreground and a forest in the background. The area where the land meets the forest appears unnatural, with an abrupt and inconsistent transition, suggesting that two different images have been combined. The lighting and focus also do not match well between the foreground and background, further indicating manipulation."
Tp_D_NRN_M_N_nat10136_arc00069_11918.jpg,Spliced,"Explanation: The foreground and background do not blend naturally; the grass in the foreground appears to have an unnatural texture and color compared to the rest of the image, suggesting that two different images have been combined. The transition between the grass and the forest is abrupt and inconsistent with how a natural landscape would appear."
Tp_D_NRN_M_N_nat10136_cha00085_11917.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The scene appears to be a natural landscape with a grassy field and a forest in the background. The lighting, shadows, and colors are consistent throughout the image."
Tp_D_NRN_M_N_nat10142_arc00069_11962.jpg,Authentic,"There are no obvious signs of manipulation or splicing in this image. The landscape, sky, and trees all appear to be naturally integrated, with consistent lighting and shadows."
Tp_D_NRN_M_N_nat10145_ani00001_11979.jpg,Spliced,"The zebra appears to be unnaturally placed in the scene. The lighting and sharpness of the zebra do not match the background, indicating that it was added to the image."
Tp_D_NRN_M_N_nat10145_cha00070_11991.jpg,Spliced,"The lighting, focus, and edges around the person do not match the background, indicating that the person was added to the landscape image."
Tp_D_NRN_M_N_nat10151_cha00070_12108.jpg,Spliced,"The lighting and sharpness of the girl do not match the background, and there is a visible outline around her, indicating she was added to the forest scene. This suggests the image has been manipulated."
Tp_D_NRN_M_N_nat10156_ani00097_12012.jpg,Spliced,"The sheep in the image appears to be unnaturally placed in the scene. The lighting and sharpness of the sheep do not match the rest of the landscape, indicating that it was likely added to the image using photo editing software."
Tp_D_NRN_M_N_nat10156_cha00063_12009.jpg,Spliced,"Explanation: The woman in the red dress appears to be unnaturally large compared to the tree and the landscape, indicating that she was added to the image. The lighting and shadows also do not match perfectly, further suggesting manipulation."
Tp_D_NRN_M_N_nat10156_cha00070_12011.jpg,Spliced,"Explanation: The lighting, sharpness, and color tone of the person in the foreground do not match the background landscape. The edges around the person also appear unnaturally sharp, indicating that the person was likely added to the image of the landscape using photo editing software."
Tp_D_NRN_M_N_nat10157_cha00062_12043.jpg,Spliced,"The image shows a beach scene with people relaxing, but there is a person in Roman soldier attire who appears out of place and does not match the lighting, shadows, or context of the rest of the image. This suggests that the figure was digitally added, indicating the image has been manipulated."
Tp_D_NRN_M_N_nat10157_cha00063_12041.jpg,Spliced,"The woman in the red dress appears to be unnaturally placed onto the beach scene. The lighting and shadows on her do not match the rest of the image, and her edges are too sharp compared to the background, indicating that she was added to the photo."
Tp_D_NRN_M_N_nat10157_cha00070_12042.jpg,Spliced,"The lighting, sharpness, and edges of the person in the foreground do not match the rest of the beach scene, indicating that the person was added to the image separately. This is a common sign of image manipulation."
Tp_D_NRN_M_N_nat10167_cha00070_12103.jpg,Spliced,"The lighting and sharpness of the person do not match the background, and there is a visible outline around the person, indicating that the image of the person was added to the background. This suggests the image has been manipulated."
Tp_D_NRN_M_N_pla10121_cha00029_11668.jpg,Spliced,"The lighting and sharpness of the woman do not match the background forest, indicating that she was likely added to the image. The edges around her also appear unnaturally defined compared to the rest of the scene."
Tp_D_NRN_M_N_pla10121_cha00050_11658.jpg,Spliced,"The lighting and sharpness of the woman do not match the background forest, indicating that she was likely added to the image. The edges around her also appear unnaturally defined compared to the rest of the scene."
Tp_D_NRN_M_N_pla10121_cha10110_11602.jpg,Authentic,"There are no obvious signs of manipulation in this image. The lighting, shadows, and proportions of the person and the forest background appear consistent and natural."
Tp_D_NRN_M_N_pla10123_cha10110_11556.jpg,Authentic,"There are no obvious signs of manipulation in this image. The lighting, shadows, and proportions of the person, tree, and background all appear consistent and natural."
Tp_D_NRN_M_N_pla10124_cha00062_11557.jpg,Spliced,"The lighting, shadows, and overall integration of the person in Roman armor do not match the background, suggesting that the person was added to the image of the outdoor scene. The edges around the person also appear unnaturally sharp compared to the rest of the image."
Tp_D_NRN_M_N_sec00014_cha00052_11401.jpg,Spliced,"The man in the foreground appears to be edited into the image. The lighting, shadows, and resolution of the man do not match the rest of the scene, indicating manipulation."
Tp_D_NRN_M_N_sec00014_cha00070_11404.jpg,Spliced,"The lighting and sharpness of the person in the foreground do not match the background, indicating that the image has likely been manipulated to combine two separate photos."
Tp_D_NRN_M_N_sec00015_cha00062_11399.jpg,Spliced,"The image shows a person dressed as a Roman soldier standing by a modern swimming pool. The lighting, shadows, and context do not match, indicating that the person has been digitally inserted into the scene."
Tp_D_NRN_M_N_sec00016_cha00070_11398.jpg,Spliced,"The lighting and shadows on the person do not match the background, and the edges around the person appear unnatural, indicating that the image has been manipulated to place the person in this scene."
Tp_D_NRN_M_N_sec00021_cha00052_11405.jpg,Spliced,"The man in the image appears to be unnaturally placed into the garden scene. The lighting, shadows, and edges around the figure do not match the background, indicating that the image has been manipulated."
Tp_D_NRN_M_N_sec00021_cha00070_11475.jpg,Spliced,"The lighting and sharpness of the person in the foreground do not match the background, indicating that the image has likely been manipulated to place the person into the garden scene."
Tp_D_NRN_M_N_sec00040_cha00070_11474.jpg,Spliced,"The lighting, focus, and sharpness of the girl in the foreground do not match the background scene with the tractor. This suggests that the image of the girl was added to the rural background, indicating manipulation."
Tp_D_NRN_M_N_sec00062_cha00052_11407.jpg,Spliced,"The man in white on the right side of the image appears to be edited into the scene. His lighting, color tone, and sharpness do not match the rest of the image, indicating manipulation."
Tp_D_NRN_M_N_sec00062_cha00062_11478.jpg,Spliced,"The image shows a person dressed as a Roman soldier who appears to be unnaturally placed in a desert scene with vehicles and people in the background. The lighting, sharpness, and edges around the person do not match the rest of the image, indicating that the person was digitally inserted into the scene."
Tp_D_NRN_M_N_sec00062_cha00070_11479.jpg,Spliced,"The image shows a group of people and vehicles in a desert setting, but the woman in the foreground appears to be unnaturally placed. The lighting, sharpness, and color tone of the woman do not match the rest of the scene, indicating that she was added to the image separately."
Tp_D_NRN_M_N_sec00064_cha00070_11408.jpg,Spliced,"The lighting, sharpness, and color tone of the woman in the foreground do not match the background scene, indicating that she was added to the image separately. This suggests the image has been manipulated."
Tp_D_NRN_M_N_sec00087_cha00070_11469.jpg,Spliced,"The lighting and sharpness of the person in the foreground do not match the background, indicating that the person was added to the image of the ruins. This suggests the image has been manipulated."
Tp_D_NRN_M_N_sec00089_cha00063_11489.jpg,Spliced,"The lighting and focus on the woman in the red dress do not match the background, and there is a visible outline around her, indicating she was added to the scene. This suggests the image has been manipulated."
Tp_D_NRN_M_N_sec00089_cha00070_11490.jpg,Spliced,"The lighting and focus on the person do not match the background, and there is a visible outline around the person, indicating that the image has been manipulated to place the person in front of the scenic background."
Tp_D_NRN_M_N_sec10115_cha00062_11533.jpg,Spliced,"The lighting, shadows, and edges around the person in Roman armor do not match the background, indicating that the person has been inserted into the scene from a different image."
Tp_D_NRN_M_N_sec10115_cha00070_11532.jpg,Spliced,"Explanation: The lighting and shadows on the person do not match the background, and the edges around the person appear unnaturally sharp, indicating that the person was likely added to the background using photo editing software."
Tp_D_NRN_M_O_arc00018_arc00025_10016.jpg,Authentic
Tp_D_NRN_M_O_arc00082_art00096_11519.jpg,Spliced,"The image shows a cityscape with a large ship in the foreground. The ship appears to be unnaturally placed and does not blend well with the water or the rest of the scene, indicating that it has been digitally inserted into the image. The lighting and perspective of the ship do not match the background, further suggesting manipulation."
Tp_D_NRN_M_O_art10108_cha00063_11633.jpg,Authentic,"There are no obvious signs of manipulation in this image. The lighting, shadows, and proportions of the person and the background appear consistent and natural."
Tp_D_NRN_M_O_nat00037_cha00062_11385.jpg,Spliced,"The person dressed as a Roman soldier appears out of place in the natural landscape, and the lighting and sharpness do not match the background, indicating the image has been manipulated."
Tp_D_NRN_M_O_nat10151_cha00062_12107.jpg,Spliced,"The image appears to be manipulated. The person dressed as a Roman soldier does not blend naturally with the background; the lighting and sharpness on the person do not match the surrounding environment, indicating that the person was likely added to the forest scene using photo editing software."
Tp_D_NRN_S_B_ani00021_ani00020_20015.jpg,Spliced,"Explanation: The image shows an elk and two large birds on a nest in the snow. The lighting, focus, and scale of the birds compared to the elk appear inconsistent, suggesting that the birds and nest were added to the original photo of the elk. This indicates the image has been manipulated."
Tp_D_NRN_S_B_ani00023_ani00022_20073.jpg,Spliced,"The image shows two animals, but the one in the background appears to have been edited in. The lighting, focus, and blending of the animal in the background do not match the rest of the scene, indicating manipulation."
Tp_D_NRN_S_B_ani00028_ani00029_20111.jpg,Spliced,"Explanation: The lighting, focus, and blending of the lioness in the foreground do not match the rest of the image, suggesting that it was added separately to the original photo of the lion on the rock. The edges around the lioness also appear unnatural, further indicating manipulation."
Tp_D_NRN_S_B_ani00067_ani00062_11127.jpg,Spliced,"The image shows a hyena running with a bone, but there is also a kangaroo awkwardly placed in the background. The lighting, focus, and positioning of the kangaroo do not match the rest of the scene, indicating that it has been digitally inserted into the image."
Tp_D_NRN_S_B_ani10209_ani10210_12372.jpg,Spliced,"The image has been manipulated: the animal's body is that of a cat, but the face has been replaced with that of a monkey. This is not a natural or authentic photograph."
Tp_D_NRN_S_B_arc00059_nat00013_11826.jpg,Authentic,"There are no obvious signs of manipulation or splicing in this image. The lighting, shadows, and textures appear consistent throughout the scene. The architectural elements and sky also blend naturally, suggesting the image is unedited."
Tp_D_NRN_S_B_arc00059_nat00095_11827.jpg,Authentic,"There are no visible signs of manipulation or splicing in this image. The lighting, shadows, and textures are consistent throughout the scene, and all elements appear naturally integrated."
Tp_D_NRN_S_B_arc00074_arc00075_11195.jpg,Spliced,"Explanation: The tall, modern-looking structure on the left side of the image does not match the architectural style, lighting, or perspective of the rest of the bridge and surroundings. It appears to have been digitally inserted into the photo."
Tp_D_NRN_S_B_arc00091_arc00095_11201.jpg,Spliced,"The image shows a graveyard with a round tower in the background, but there is also a small, out-of-place structure that resembles the Eiffel Tower. The lighting and scale of the Eiffel Tower do not match the rest of the scene, indicating that it has been digitally inserted into the image."
Tp_D_NRN_S_B_arc00098_art00092_11796.jpg,Spliced,"Explanation: The red star on the castle appears out of place and does not match the style or texture of the rest of the image, indicating it was digitally added."
Tp_D_NRN_S_B_cha00013_cha00015_20051.jpg,Spliced,"The image shows clear signs of manipulation: the person in the foreground appears to be unnaturally placed, with lighting, focus, and edges that do not match the rest of the scene. This suggests that the image has been spliced."
Tp_D_NRN_S_B_cha00036_cha00070_11738.jpg,Spliced,"The woman's face appears to be edited onto the body, as the lighting, color tone, and sharpness of the face do not match the rest of the image. This suggests that the image has been manipulated."
Tp_D_NRN_S_B_nat00015_cha00014_20052.jpg,Spliced,"The image appears to be manipulated. The person in traditional attire does not blend naturally with the lighting, shadows, and overall environment of the beach scene, indicating that elements from different sources have been combined."
Tp_D_NRN_S_B_nat00020_cha00019_20017.jpg,Spliced,"The lighting, focus, and color tones of the person in the foreground do not match the background landscape, indicating that the image has likely been manipulated by combining two separate photos."
Tp_D_NRN_S_B_nat00023_cha00024_20076.jpg,Spliced,"The woman in the lower right corner appears to be unnaturally placed on the beach. The lighting, shadows, and resolution of the woman do not match the rest of the scene, indicating that she was added to the image."
Tp_D_NRN_S_B_sec00021_arc00021_20020.jpg,Spliced,"The statues in the center of the garden appear to be unnaturally placed and have a different lighting and sharpness compared to the rest of the scene, indicating that they were added to the image through editing."
Tp_D_NRN_S_B_sec00028_cha00030_20112.jpg,Spliced,"The woman in the foreground appears to be unnaturally placed into the scene. The lighting, focus, and edges around her do not match the rest of the image, indicating that she was added to the photo using image editing software."
Tp_D_NRN_S_N_ani00044_ani00098_11146.jpg,Spliced,"The image shows a rhinoceros and a goose together, but the lighting, focus, and shadows on the goose do not match the rest of the scene, indicating that the goose was added to the image separately. This suggests the image has been manipulated."
Tp_D_NRN_S_N_ani00050_ani00051_11132.jpg,Spliced,"The lighting, focus, and positioning of the lizard in the upper left corner do not match the rest of the image, indicating that it was added from a different source. The edges around the lizard also appear unnatural compared to the rest of the scene."
Tp_D_NRN_S_N_ani00051_ani00019_11857.jpg,Spliced,"The image shows a lizard in a natural setting, but there is another reptile in the foreground that appears to be out of place in terms of lighting, sharpness, and scale. The second reptile looks like it was added from a different image, indicating manipulation."
Tp_D_NRN_S_N_ani00052_ani00019_11858.jpg,Spliced,"Explanation: The image shows a lizard with a noticeably different head color and texture compared to its body, suggesting that the head and body may have been combined from two different animals. Additionally, the lower part of the image shows another lizard that appears to be unnaturally blended into the scene, further indicating manipulation."
Tp_D_NRN_S_N_ani00054_ani00054_11129.jpg,Spliced,"The image shows a snake on the ground, but the salamander with yellow spots appears unnaturally placed and does not blend well with the lighting and shadows of the rest of the scene, indicating it was added later."
Tp_D_NRN_S_N_ani00059_ani00055_11144.jpg,Spliced,"The image shows a tiger and a snake together, but the lighting, shadows, and sharpness of the snake do not match the rest of the scene, indicating that the snake was added to the image separately. This suggests the image has been manipulated."
Tp_D_NRN_S_N_ani00060_ani00059_11128.jpg,Spliced,"The image shows a bird in the grass with a duckling in the foreground. The lighting, focus, and blending of the duckling do not match the rest of the image, indicating that the duckling was added from a different source. This suggests the image has been manipulated."
Tp_D_NRN_S_N_ani00096_ani00046_11138.jpg,Spliced,"The cow on the left side of the image appears to be edited into the scene. Its lighting, sharpness, and scale do not match the rest of the image, indicating manipulation."
Tp_D_NRN_S_N_ani00096_ani00098_11134.jpg,Spliced,"The image shows a cow and a goose on a beach, but the goose appears to be unnaturally placed in the scene. The lighting, shadows, and edges around the goose do not match the rest of the image, indicating that it has been digitally inserted."
